external_id,barcode,layout_id,well_id,solvent,stock_conc,stock_conc_unit,pert_type,batch_id,cmpd_vol,cmpd_vol_unit,well_vol,well_vol_unit,cmpd_conc,cmpd_conc_unit,cell_line,cells_per_well,plate_size,plate_type,seeded,treatment,treatment_units,painted,painted_type
1089381400,PB000097,EPI-U2OS-48h-P05-L01,E02,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,E15,DMSO,10.0,mM,poscon,Paclitaxel,40.0,nL,40,uL,10.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,F11,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,F22,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,G05,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,G08,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,G18,DMSO,10.0,mM,poscon,Etoposide,12.5,nL,40,uL,3.125,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,H10,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,H15,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,H21,DMSO,1.0,mM,poscon,Paclitaxel,40.0,nL,40,uL,1.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,I06,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,I08,DMSO,10.0,mM,poscon,Etoposide,12.5,nL,40,uL,3.125,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,I17,DMSO,10.0,mM,poscon,Etoposide,40.0,nL,40,uL,10.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,J03,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,J10,DMSO,1.0,mM,poscon,Etoposide,40.0,nL,40,uL,1.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,J15,DMSO,10.0,mM,negcon,D-Sorbitol,40.0,nL,40,uL,10.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,J20,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,K06,DMSO,1.0,mM,poscon,Paclitaxel,40.0,nL,40,uL,1.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,K13,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,L03,DMSO,10.0,mM,poscon,Paclitaxel,12.5,nL,40,uL,3.125,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,L05,DMSO,10.0,mM,poscon,Paclitaxel,40.0,nL,40,uL,10.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,L21,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,L23,DMSO,1.0,mM,negcon,D-Sorbitol,40.0,nL,40,uL,1.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,M04,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,N07,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,N12,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,N21,DMSO,10.0,mM,negcon,D-Sorbitol,12.5,nL,40,uL,3.125,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,O14,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381400,PB000097,EPI-U2OS-48h-P05-L01,O16,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:22:30,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,B06,DMSO,10.0,mM,poscon,Paclitaxel,12.5,nL,40,uL,3.125,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,B19,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,C03,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,C14,DMSO,1.0,mM,negcon,D-Sorbitol,40.0,nL,40,uL,1.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,C17,DMSO,10.0,mM,poscon,Etoposide,40.0,nL,40,uL,10.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,D04,DMSO,1.0,mM,poscon,Paclitaxel,40.0,nL,40,uL,1.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,D09,DMSO,1.0,mM,poscon,Etoposide,40.0,nL,40,uL,1.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,D18,DMSO,10.0,mM,poscon,Paclitaxel,40.0,nL,40,uL,10.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,D21,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,E13,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,E20,DMSO,10.0,mM,negcon,D-Sorbitol,12.5,nL,40,uL,3.125,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,F11,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,F22,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,G02,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,G05,DMSO,10.0,mM,poscon,Etoposide,12.5,nL,40,uL,3.125,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,G14,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,G16,DMSO,10.0,mM,negcon,D-Sorbitol,40.0,nL,40,uL,10.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,H06,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,H12,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,I03,DMSO,10.0,mM,poscon,Etoposide,40.0,nL,40,uL,10.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,I08,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,I16,DMSO,10.0,mM,poscon,Paclitaxel,12.5,nL,40,uL,3.125,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,I22,DMSO,1.0,mM,poscon,Paclitaxel,40.0,nL,40,uL,1.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,J10,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,J12,DMSO,10.0,mM,negcon,D-Sorbitol,40.0,nL,40,uL,10.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,J23,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,K06,DMSO,10.0,mM,negcon,D-Sorbitol,12.5,nL,40,uL,3.125,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,K14,DMSO,1.0,mM,poscon,Etoposide,40.0,nL,40,uL,1.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,K18,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,L05,DMSO,10.0,mM,poscon,Paclitaxel,40.0,nL,40,uL,10.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,L20,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,M07,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,M17,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,N05,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,N09,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,O12,DMSO,1.0,mM,negcon,D-Sorbitol,40.0,nL,40,uL,1.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,O16,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381417,PB000098,EPI-U2OS-48h-P05-L02,O22,DMSO,10.0,mM,poscon,Etoposide,12.5,nL,40,uL,3.125,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:47:30,48,h,2023-07-06  12:49:00,automation_v5.0_blue_MagBead
1089381493,PB000099,EPI-U2OS-48h-P06-L01,B07,DMSO,10.0,mM,poscon,Etoposide,40.0,nL,40,uL,10.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:23:00,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381493,PB000099,EPI-U2OS-48h-P06-L01,B16,DMSO,10.0,mM,negcon,D-Sorbitol,12.5,nL,40,uL,3.125,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:23:00,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381493,PB000099,EPI-U2OS-48h-P06-L01,B22,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:23:00,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381493,PB000099,EPI-U2OS-48h-P06-L01,C06,DMSO,10.0,mM,poscon,Paclitaxel,40.0,nL,40,uL,10.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:23:00,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381493,PB000099,EPI-U2OS-48h-P06-L01,C14,DMSO,1.0,mM,poscon,Etoposide,40.0,nL,40,uL,1.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:23:00,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381493,PB000099,EPI-U2OS-48h-P06-L01,C18,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:23:00,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381493,PB000099,EPI-U2OS-48h-P06-L01,D04,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:23:00,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381493,PB000099,EPI-U2OS-48h-P06-L01,D09,DMSO,10.0,mM,poscon,Etoposide,12.5,nL,40,uL,3.125,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:23:00,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381493,PB000099,EPI-U2OS-48h-P06-L01,E02,DMSO,10.0,mM,negcon,D-Sorbitol,40.0,nL,40,uL,10.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:23:00,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381493,PB000099,EPI-U2OS-48h-P06-L01,E11,DMSO,1.0,mM,negcon,D-Sorbitol,40.0,nL,40,uL,1.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:23:00,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381493,PB000099,EPI-U2OS-48h-P06-L01,E15,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:23:00,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381493,PB000099,EPI-U2OS-48h-P06-L01,F05,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:23:00,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381493,PB000099,EPI-U2OS-48h-P06-L01,F07,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:23:00,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381493,PB000099,EPI-U2OS-48h-P06-L01,F16,DMSO,1.0,mM,poscon,Paclitaxel,40.0,nL,40,uL,1.0,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:23:00,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381493,PB000099,EPI-U2OS-48h-P06-L01,G14,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:23:00,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381493,PB000099,EPI-U2OS-48h-P06-L01,G23,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:23:00,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381493,PB000099,EPI-U2OS-48h-P06-L01,H10,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:23:00,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381493,PB000099,EPI-U2OS-48h-P06-L01,H12,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:23:00,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381493,PB000099,EPI-U2OS-48h-P06-L01,H21,DMSO,10.0,mM,poscon,Paclitaxel,12.5,nL,40,uL,3.125,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:23:00,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381493,PB000099,EPI-U2OS-48h-P06-L01,I04,DMSO,10.0,mM,negcon,D-Sorbitol,12.5,nL,40,uL,3.125,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:23:00,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381493,PB000099,EPI-U2OS-48h-P06-L01,I06,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:23:00,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381493,PB000099,EPI-U2OS-48h-P06-L01,I18,DMSO,10.0,mM,poscon,Etoposide,12.5,nL,40,uL,3.125,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:23:00,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381493,PB000099,EPI-U2OS-48h-P06-L01,J08,DMSO,100.0,perc,negcon,Dimethyl Sulfoxide,40.0,nL,40,uL,0.1,perc,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:23:00,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
1089381493,PB000099,EPI-U2OS-48h-P06-L01,J12,DMSO,10.0,mM,poscon,Paclitaxel,12.5,nL,40,uL,3.125,uM,U2OS (AZ),900,384,Revvity PhenoPlate 6057302,2023-07-04  10:23:00,48,h,2023-07-06  10:40:00,automation_v5.0_blue_MagBead
